#r w phi
116.50676662321878 -0.0002472526879891227 -2.027373888758371
113.37595605910245 0.0002472526879891227 2.3605820813274914
98.1821469268573 -0.0009890107519564908 2.450848859837862
94.47071542815358 0.0009890107519564908 1.1387530055991952
67.50703181796271 -0.0004945053759782454 0.23925237322733658
67.43425986561515 0.0004945053759782454 2.685491571129858
58.18341616243911 0.0012362634399456136 0.8753399985955813
56.85728226551328 -0.0012362634399456136 -2.193852353724961
45.246582201704605 0.0007417580639673681 -1.5414284135136291
45.214415442295135 -0.0007417580639673681 -2.0625127965565464
33.833441869570684 -0.001730768815923859 0.3943917588432422
31.849962178061386 0.001730768815923859 -0.3538415604164827
21.623576159732213 0.0014835161279347362 -2.979150836579866
21.2141432003298 -0.0014835161279347362 2.2275621693372445
17.00402104400335 -0.003956043007825963 -2.2034567542610732
16.965589466725277 0.0019780215039129816 -0.714902454740852
16.534705498504053 -0.0019780215039129816 1.8393550482368441
16.28304153619365 0.003956043007825963 -1.118725738836531
15.48459718718563 -0.002225274191902104 -1.7921401036746671
15.104899446134345 0.002225274191902104 0.03071763548510287
12.087234832572895 0.004450548383804208 -0.46325977698375487
11.800536307276706 -0.0032142849438585954 -0.6762245983055669
11.540033382972501 0.0032142849438585954 -0.2636781423592891
11.441838327849629 0.0029670322558694724 -2.0693475747966366
11.375190553008485 -0.004450548383804208 2.205871903411818
11.176946476067194 -0.0029670322558694724 1.8756797841335215
10.662505687480927 -0.0049450537597824544 -0.4510795527537304
9.283701332734816 -0.003461537631847718 -0.23635499164486554
8.691019601472858 0.0049450537597824544 -0.6167742462481931
8.663080490975013 0.003461537631847718 -1.4545798292684682
7.390331616775913 -0.005439559135760699 -1.2505558453738925
7.382538913978166 -0.012115381711467012 -0.2187813990724796
7.188508683594004 0.0027197795678803494 2.201959626028068
7.150372146893569 -0.011620876335488767 0.9399937692514326
7.115256204361672 -0.006923075263695436 -0.6957916119529343
6.773832281459258 0.004203295695815086 -1.999628329767371
6.769991401040396 0.005439559135760699 0.8810395343417021
6.665446005743942 -0.0027197795678803494 -2.0899265135371023
6.56168670515022 -0.005686811823749822 -2.339720718316467
6.417567297966922 0.012115381711467012 1.02129748942665
6.358268112412109 0.006923075263695436 2.6393656230708644
6.251837245860246 -0.010879118271521398 2.504476125022605
6.175364703583395 0.00370879031983684 1.3265317671057986
6.117971961879232 -0.004203295695815086 -1.1261695329238968
5.916569448948241 0.011620876335488767 -0.06230378801345594
5.677367813199921 0.0051923064477715775 -2.329104508834086
5.572852963800283 0.009890107519564909 0.3274604021446169
5.540520525607008 0.005686811823749822 -1.8588575580142739
5.510041583530834 -0.01656593009527122 2.3149082730645296
5.440006927331361 -0.0024725268798912272 2.6906886328659367
5.39518577849008 -0.0163186774072821 1.8559325567770555
5.32206784133116 -0.00370879031983684 -1.8206797174500988
5.198417020908319 0.0163186774072821 2.6020052595025196
5.172583585639769 0.012362634399456136 0.27245028171576063
5.108996949858918 -0.009890107519564909 0.8525028008321732
4.898851069366951 -0.012362634399456136 0.7520105280677889
4.851588294688484 0.0024725268798912272 2.4992789387142973
4.77563009785273 -0.010384612895543155 -1.3343629590575485
4.726466142126516 0.013104392463423504 -0.32753370296759715
4.5643523755932796 0.010384612895543155 0.8269180421075212
4.478760065951066 -0.0051923064477715775 -0.2452255626702454
4.477163142889277 0.010879118271521398 0.6597935358537952
4.384293842629711 0.00914834945559754 1.9378138357915737
4.15105433584422 -0.005934064511738945 -1.856851208270503
4.143738636796356 0.01656593009527122 0.9591338843538717
4.129395660647475 0.015824172031303853 1.2971796755982925
