#r w phi
266.39404953433166 -0.0017139076124330567 -1.716430950428834
150.45736224905926 0.0017139076124330567 1.171135898826469
118.30608795590645 -0.0034278152248661134 1.5653407268950694
79.0169808713242 -0.005141722837299171 -1.010378724896528
54.99274435660951 0.008569538062165283 -1.7236470174838807
46.6358270490679 -0.008569538062165283 -2.526618275031838
45.495214162764135 -0.010283445674598341 -2.141979169735476
36.41339712374217 -0.006855630449732227 1.6504586198856062
28.282663670383307 0.0034278152248661134 -0.978919866712718
27.137436294006612 0.006855630449732227 0.44674570516334117
26.302640876642037 0.010283445674598341 -2.5208556616068916
24.38647299642191 -0.011997353287031397 1.7537348980327738
22.13462587928251 0.013711260899464454 -1.4426005881279007
21.700352347431604 0.005141722837299171 0.9074280440788324
18.859579009797375 0.015425168511897512 -1.315648791368664
14.072852964094304 -0.017139076124330566 2.8097787622757213
13.429961932009153 0.011997353287031397 2.3673804474077644
7.174129014268695 -0.020566891349196682 -1.189694373995328
6.978491654175328 -0.027422521798928907 3.09412345768004
6.885382682483971 -0.013711260899464454 1.0612149102848463
6.56907951189659 0.018852983736763623 3.109247201239659
6.225489258429193 0.02570861418649585 0.926304597910371
6.1227483564675165 -0.022280798961629742 3.0887632737250996
5.112271731169197 0.020566891349196682 -1.8742856791721685
5.097727734689982 0.023994706574062795 1.3078039470947316
4.892314621256146 -0.032564244636228076 1.572617236468822
4.829351441953655 -0.02570861418649585 2.842749146147803
4.682445434734553 -0.015425168511897512 -2.53181990791942
4.194766025286934 -0.03427815224866113 0.9547970832096871
3.6899819350993823 -0.041133782698393365 2.787959298255893
3.6304553918378715 -0.029136429411361967 -1.6518715961733188
3.5150081551816648 0.030850337023795023 -2.896462797308596
3.3650782702020705 0.029136429411361967 3.0928419569693886
3.143092651848365 -0.018852983736763623 -1.1690076501550843
2.694588559850749 0.027422521798928907 0.9291662786442269
2.53795221668145 0.032564244636228076 -1.955078762510515
2.5230139714599784 -0.049703320760558646 0.41205992364145894
2.4736900254659697 -0.035992059861094196 1.1576621778959575
2.110566197084014 -0.023994706574062795 2.4453644644639088
2.1081353696678353 0.0394198750859603 -0.510715080831448
2.024802954721518 0.017139076124330566 2.5989361628797547
2.008957692544505 -0.05313113598542476 2.8257838428929514
1.9565493760060286 -0.054845043597857815 3.094348141026862
1.9531133869848727 -0.04798941314812559 0.8804564549262085
1.834497922181977 -0.046275505535692533 2.6345068626311132
1.7001368148575295 0.0634145816600231 1.0474050262560188
1.6006357941478102 0.022280798961629742 0.4846467244692349
1.5608374057277763 -0.05655895121029088 -2.9227329009098413
1.5547375345708956 0.037705967473527245 -0.8595178192937233
1.4908080540854665 -0.04284769031082642 2.3738786074713425
1.4493222838963407 0.035992059861094196 2.468769502828588
1.4486486625553385 0.03427815224866113 3.106757604792495
1.4067514679440516 -0.030850337023795023 0.9251872464696582
1.3938241533340354 0.04798941314812559 3.1221557770295885
1.3609822145007673 0.0 -1.2014135238401278
1.2156109000187505 -0.0514172283729917 2.6341097690602235
1.1045431241832233 0.06512848927245615 1.5976079475721248
1.0997207591639238 -0.07369802733462144 0.23073877006837817
1.0263425750762523 0.049703320760558646 3.0643074174510216
1.0082075276014772 0.06684239688488922 -2.9898258334514844
1.0044308155030435 -0.06170067404759005 -2.1727938054910783
0.8701073577114624 0.0788397501719206 -0.49604373885501996
0.8685608998930444 -0.0394198750859603 -2.0888810774393103
0.8436700777613403 -0.06512848927245615 1.9553231100220407
0.7941226224931606 0.06170067404759005 0.8489941619586066
0.7863091658269188 -0.059986766435156984 -0.9280236654833088
0.7683062433762783 -0.08912319584651897 1.7306485344918923
0.7616261819792884 0.041133782698393365 -0.06728976831914758
0.7534252446539123 -0.0788397501719206 2.130888247024176
0.746480806298157 -0.07198411972218839 0.8527991138228356
0.6305503563815957 -0.0634145816600231 1.6440055076647568
0.6283160161092628 0.054845043597857815 2.891734635131375
0.6263730213896843 0.06855630449732227 -2.994853314883641
0.6234023001852851 -0.058272858822723934 -0.16193358619842976
0.6205957283344801 0.08055365778435368 -0.08962721692957641
0.5966941756117303 -0.08226756539678673 0.5958428106075707
0.572471629065767 -0.06684239688488922 -2.2010461739239626
0.5616979473105655 0.07712584255948755 -0.43081049655533626
0.5591539532947054 -0.08569538062165284 -2.122678345685294
0.5482132304185866 -0.044561597923259484 0.30369911629708785
0.5408264376526597 -0.07541193494705449 -1.5016372680983348
0.5336819028739321 0.058272858822723934 0.8333122856945239
0.5296302894365087 -0.06855630449732227 -1.5878409696143654
0.5270744920636784 0.044561597923259484 0.1370367299193997
0.514664388258139 -0.09597882629625118 -1.6674818109504925
0.46821992556545017 0.09940664152111729 1.6659979560731564
0.45676177284733693 0.12511525570761314 2.6975917342840035
0.44253889389145185 -0.07027021210975533 2.9687308827966983
0.43988399772147474 0.05313113598542476 -2.4865310165033336
0.4239637549150185 0.059986766435156984 1.2642224959117498
0.41366703496763724 -0.09083710345895202 1.4609701387830738
0.40973752227108173 -0.07712584255948755 -3.1133311697774118
0.4091009167049438 -0.10454836435841647 -2.0849845844207247
0.3999933415382166 -0.10112054913355036 0.5009537639887338
0.39772874098307925 -0.13711260899464453 -1.4997136701401503
0.37662462944277786 -0.09426491868381813 -2.3997377406324265
0.37167871821305776 -0.10626227197084952 -1.759334248690886
0.3661787312966813 0.07541193494705449 0.7234760828901339
0.3638004612779178 0.10112054913355036 1.9667979825318402
0.3567704845083188 0.08912319584651897 1.8156411267785868
0.35213647146446914 -0.1302569785449123 2.240220719818042
0.34635010728230864 -0.08740928823408589 2.535556423497086
0.345939127411464 0.1268291633200462 2.9799202882880045
0.34264619982514255 -0.09769273390868423 -1.9706800323259568
0.3398189828001447 0.09255101107138507 -1.3953337949441742
0.3389532562954535 0.08226756539678673 0.9414411343805102
0.33400216224284074 0.12168744048274704 -0.40843292263217357
0.3234978082196166 0.09083710345895202 -2.00500584486844
0.3166948042005572 0.08569538062165284 -2.485244586466939
0.3153118546110161 -0.12854307093247927 3.0746908290407973
0.3097909871527142 -0.16967685363087265 2.9096708331810297
0.3042233545738621 -0.08055365778435368 1.917129539593499
0.2982582659134484 -0.11825962525788092 -2.71309182933186
0.29525303509952533 -0.08398147300921978 0.24438732621932777
0.29275681678984866 0.0514172283729917 -2.0503916559007385
0.27980048380394823 0.04284769031082642 -2.612250688671159
0.27890242774857643 -0.037705967473527245 -1.7651368728518515
0.2786439563428955 -0.11311790242058176 0.3991308951108197
0.27305046932069266 -0.1353987013822115 -1.1973681917522678
0.26254729693302437 -0.1148318100330148 -0.1540811134088313
0.25963158070675474 -0.11140399480814869 0.6904719079946773
0.2585289219589646 0.11997353287031397 -1.5591001056366236
0.25811970927202965 0.13197088615734537 -1.1478411471865941
0.2579108789766949 -0.1388265166070776 -1.8691066334632649
0.2570110478082919 0.05655895121029088 1.1162106768203321
0.25646512476302874 0.08740928823408589 1.9846559219999809
0.2501863071937219 -0.17996029930547097 -2.9003170451001594
0.24439273388674698 0.1148318100330148 0.20835569672257886
0.23578681278801092 -0.10797617958328258 -1.7293271473478051
0.23325369177031274 -0.13368479376977843 -1.3396916360816324
0.23264204626838142 0.16796294601843956 -1.795522054831742
0.22049168449712694 0.10626227197084952 -2.693831688142851
0.2201735072494612 0.11311790242058176 0.613644802090657
0.21816982479753047 -0.1028344567459834 0.48319743373927937
0.21543479922153969 -0.17824639169303794 -2.367178056228833
0.21146922969095325 0.046275505535692533 1.5493394776061482
0.21085657435373276 0.13368479376977843 -0.16128908737305175
0.20918079317295546 0.16453513079357346 1.6923945761699246
0.20239758085633167 0.1302569785449123 -1.8119939799807874
0.2021174245144655 0.07369802733462144 0.5883998086089035
0.20103502071912202 -0.14054042421951066 1.820083403666275
0.20097658810706867 0.09769273390868423 0.5891157117157937
0.19765861724667438 -0.15939340795627427 2.3827467756479153
0.1961711284025372 -0.12511525570761314 0.17621618114854443
0.19606879030399546 0.14739605466924288 0.9545121469343727
0.19426596017568842 0.08398147300921978 2.8019491347163408
0.1888551311919176 -0.16110731556870736 2.0510619795381984
0.18883990706967793 -0.16796294601843956 -2.480034766444171
0.1864854238758238 -0.21252454394169903 0.6026107096948741
0.18537685543930177 0.1234013480951801 0.9221939634361984
0.18535037341828797 0.13711260899464453 2.35078611568918
0.17973752593729558 -0.18510202214277013 0.5976029706999252
0.1782736325565456 0.14225433183194372 -1.6695094609357746
0.17397922592897144 0.1388265166070776 2.298686591841314
0.1720814904765567 -0.12168744048274704 0.07489983461053527
0.1640858820415326 -0.09940664152111729 -2.8055163950161233
0.16323346990122925 0.11654571764544787 -0.494884722548968
0.16254843486744014 0.19367156020493542 -0.7240031286976065
0.15734973837254593 -0.20738282110439987 -2.2857346759560317
0.1549277651864447 0.14568214705680982 0.8353808098444208
0.15218458894050377 -0.18852983736763626 -2.248754702986918
0.15184882971541544 -0.17310466885573875 0.1711411067757909
0.15174438012138192 0.07027021210975533 1.821586668019143
0.14955456839247874 0.11825962525788092 -1.8228725076508545
0.14866384990732287 -0.21766626677899822 -2.2490922910055
0.1397769895281781 0.07198411972218839 -1.2326965600271882
0.1389405128893432 -0.2262358048411635 -0.3161426769967875
0.13755238948272308 -0.19538546781736846 1.49836704969689
0.1368684965825541 -0.17139076124330568 1.9725212613448038
0.13537754697470514 -0.19024374498006932 -2.156818426016377
0.13471297279579744 -0.14225433183194372 1.773271248247168
0.13468135808882353 -0.17653248408060485 -1.2629715628313947
0.13422916513551622 0.19195765259250236 -0.8881378195814581
0.1310005636250084 0.09426491868381813 -0.2298091562807481
0.1295773269906895 -0.22794971245359655 -1.0647456793526544
0.12879043411807992 0.09597882629625118 -0.9363621720628543
0.12404519890504738 0.10969008719571563 -0.9326574238774212
0.12390656164681314 0.1353987013822115 1.4737147802683717
0.1224939603500957 -0.14739605466924288 -1.5986304648016534
0.12188384145122076 -0.21081063632926597 0.6867209502350596
0.12072073678670193 0.18510202214277013 0.5161889303815552
0.11994648380639038 0.1028344567459834 0.42115570401757546
0.11908295808286942 -0.09255101107138507 1.9635680537158966
0.11888551194739637 -0.1662490384060065 -0.9267789284603135
0.11804484449994326 0.14396823944437678 -1.3312602278694399
0.11801510548169868 0.16967685363087265 -1.5554522131728146
0.1158409270674122 -0.2382331581281949 -0.4421070562897787
0.11510956705408838 -0.21938017439143126 -2.7776083864922154
0.11424030858509507 -0.20909672871683294 -2.0857250601603905
0.11375603335828553 -0.2056689134919668 -2.9901800081103684
